month,channel,total_revenue,total_orders,aov,total_spend,new_customers,existing_customers,new_customer_orders,existing_customer_orders,sessions,users,spend,impressions,clicks,returned_value,technology_spend,revenue_share,returns_value_dist,technology_spend_dist,net_revenue,roas,cac,conversion_rate,existing_revenue,new_revenue,year_month,ltv,net_revenue_calc,return_rate
2021-11-01,Direct,200000.0,1600.0,125.0,0.0,840.0,1260.0,850.0,750.0,15000.0,13000.0,0.0,0.0,0.0,27000.0,16000.0,0.14717,3973.59,2353.92,196026.0,,0.0,0.10666666666666667,93750.0,106250.0,2021-11,238.0952380952381,180026.41,0.019867950000000002
2021-11-01,Email,290000.0,2600.0,111.54,5400.0,1040.0,4160.0,1050.0,1550.0,25000.0,20000.0,5400.0,270000.0,27000.0,27000.0,16000.0,0.21339,5761.53,3414.24,284238.0,53.7037037037037,5.1923076923076925,0.104,172887.0,117117.0,2021-11,278.84615384615387,268238.47,0.019867344827586206
2021-11-01,Organic Social,120000.0,1100.0,109.09,2650.0,450.0,1800.0,465.0,635.0,10000.0,8000.0,2650.0,130000.0,6500.0,27000.0,16000.0,0.0883,2384.1,1412.8,117616.0,45.283018867924525,5.888888888888889,0.11,69272.15000000001,50726.85,2021-11,266.6666666666667,101615.9,0.0198675
2021-11-01,Paid Search,458000.0,3400.0,134.71,91600.0,2060.0,824.0,2080.0,1320.0,32000.0,28000.0,91600.0,1832000.0,36640.0,27000.0,16000.0,0.337,9100.0,5392.0,448900.0,5.0,44.46601941747573,0.10625,177817.2,280196.8,2021-11,222.33009708737865,432900.0,0.019868995633187773
2021-11-01,Paid Social,220000.0,1700.0,129.41,60000.0,1086.0,434.0,1100.0,600.0,26000.0,22000.0,60000.0,1700000.0,34000.0,27000.0,16000.0,0.16188,4370.76,2589.96,215629.0,3.6666666666666665,55.248618784530386,0.06538461538461539,77646.0,142351.0,2021-11,202.57826887661142,199629.24,0.01986709090909091
2021-12-01,Affiliate,68000.0,580.0,117.24,13600.0,333.0,111.0,335.0,245.0,3100.0,2800.0,13600.0,680000.0,3400.0,28000.0,16500.0,0.04847,1357.16,800.0,66643.0,5.0,40.84084084084084,0.1870967741935484,28723.8,39275.4,2021-12,204.20420420420422,50142.84,0.019958235294117648
2021-12-01,Direct,205000.0,1650.0,124.24,0.0,855.0,1282.0,865.0,785.0,15500.0,13500.0,0.0,0.0,0.0,28000.0,16500.0,0.14615,4092.2,2411.48,200908.0,,0.0,0.1064516129032258,97528.4,107467.59999999999,2021-12,239.76608187134502,184407.8,0.019961951219512195
2021-12-01,Email,300000.0,2700.0,111.11,5600.0,1070.0,4280.0,1080.0,1620.0,26000.0,21000.0,5600.0,280000.0,28000.0,28000.0,16500.0,0.21389,5988.92,3529.19,294011.0,53.57142857142857,5.233644859813084,0.10384615384615385,179998.2,119998.8,2021-12,280.3738317757009,277511.08,0.019963066666666668
2021-12-01,Organic Social,125000.0,1150.0,108.7,2750.0,440.0,1760.0,450.0,700.0,10500.0,8500.0,2750.0,135000.0,6750.0,28000.0,16500.0,0.0891,2494.8,1470.15,122505.0,45.45454545454545,6.25,0.10952380952380952,76090.0,48915.0,2021-12,284.09090909090907,106005.2,0.0199584
2021-12-01,Paid Search,478000.0,3540.0,135.03,95600.0,2108.0,843.0,2125.0,1415.0,33000.0,29000.0,95600.0,1912000.0,38240.0,28000.0,16500.0,0.34073,9540.44,5622.05,468459.0,5.0,45.35104364326376,0.10727272727272727,191067.45,286938.75,2021-12,226.75521821631878,451959.56,0.019959079497907952
2021-12-01,Paid Social,227000.0,1770.0,128.25,61000.0,1100.0,440.0,1110.0,660.0,26500.0,22500.0,61000.0,1720000.0,34400.0,28000.0,16500.0,0.16184,4531.52,2670.36,222468.0,3.721311475409836,55.45454545454545,0.06679245283018868,84645.0,142357.5,2021-12,206.36363636363637,205968.48,0.01996264317180617
2022-09-01,Organic Social,121000.0,1110.0,109.01,2650.0,441.0,1764.0,455.0,655.0,9800.0,7800.0,2650.0,131000.0,6550.0,27000.0,16000.0,0.08903,2403.81,1424.48,118596.0,45.660377358490564,6.00907029478458,0.11326530612244898,71401.55,49599.55,2022-09,274.3764172335601,102596.19,0.019866198347107438
