order_id,user_id,order_datetime,gross_revenue
order_538,user_11283,2023-05-14 06:07:05,212.24
order_539,user_24892,2023-12-19 01:41:16,263.03
order_540,user_6750,2023-03-26 05:22:49,202.03
order_541,user_9019,2023-03-25 04:33:09,276.47
order_542,user_13981,2023-12-10 05:29:53,248.32
order_543,user_3959,2023-01-15 08:10:09,66.38
order_544,user_8641,2023-02-13 21:13:08,57.59
order_545,user_10819,2023-06-15 03:25:40,89.54
order_546,user_23406,2023-04-11 18:12:08,96.06
order_547,user_20310,2023-05-01 02:02:36,183.53
order_548,user_27101,2023-11-26 00:17:03,165.3
order_549,user_16020,2023-02-17 01:29:36,233.93
order_550,user_13448,2023-03-09 19:56:28,51.59
order_551,user_25867,2023-06-05 07:32:47,217.67
order_552,user_33619,2023-04-28 16:52:40,257.26
order_553,user_39689,2023-11-09 18:51:30,65.08
order_554,user_131,2023-01-12 21:02:46,161.65
order_555,user_46664,2023-01-13 17:02:42,244.59
order_556,user_32399,2023-12-12 00:36:14,291.89
order_557,user_46139,2023-12-13 20:19:46,97.35
order_558,user_47314,2023-02-26 17:14:54,245.51
order_559,user_32765,2023-11-19 15:44:33,294.11
order_560,user_33335,2023-01-01 21:30:16,212.95
order_561,user_28864,2023-09-29 04:49:16,113.8
order_562,user_20292,2023-11-24 23:34:21,120.83
order_563,user_27738,2023-04-09 19:59:24,177.97
order_564,user_46222,2023-05-18 06:57:53,124.43
order_565,user_12788,2023-06-08 07:07:08,176.89
order_566,user_36762,2023-10-25 18:12:00,141.27
order_567,user_20032,2023-10-12 11:01:25,191.76
order_568,user_32546,2023-02-28 09:59:04,145.92
order_569,user_6664,2023-04-28 00:59:38,236.07
order_570,user_33258,2023-11-26 14:42:21,246.91
order_571,user_6808,2023-07-04 02:00:13,293.09
order_572,user_44779,2023-03-29 23:36:44,54.14
order_573,user_2867,2023-08-25 13:14:05,54.67
order_574,user_19169,2023-03-09 07:16:18,218.81
order_575,user_22531,2023-11-01 23:46:28,257.66
order_576,user_15122,2023-09-10 04:21:21,218.22
order_577,user_10931,2023-09-02 21:36:20,70.79
order_578,user_46078,2023-05-06 10:37:03,102.83
order_579,user_15923,2023-05-10 02:21:20,68.69
order_580,user_42820,2023-06-27 04:18:17,134.2
order_581,user_19409,2023-05-24 23:21:42,296.65
order_582,user_28606,2023-05-13 18:36:31,276.0
order_583,user_20578,2023-10-10 21:03:40,179.04
order_584,user_21396,2023-01-13 21:45:15,99.72
order_585,user_6284,2023-10-15 19:00:47,211.36
order_586,user_48993,2023-04-08 09:54:42,62.75
order_587,user_13822,2023-08-03 00:44:47,192.6
order_588,user_47512,2023-03-31 07:47:38,77.01
order_589,user_35718,2023-05-22 11:24:01,252.79
order_590,user_25012,2023-05-30 18:42:26,194.54
order_591,user_10778,2023-09-27 19:02:20,102.35
order_592,user_32192,2023-02-09 02:53:45,243.99
order_593,user_759,2023-01-12 16:29:23,185.93
order_594,user_17481,2023-04-07 15:26:17,152.35
order_595,user_49225,2023-09-07 11:57:13,137.09
order_596,user_1657,2023-10-08 14:57:02,271.5
order_597,user_4402,2023-10-14 15:04:16,85.09
order_598,user_38623,2023-05-18 09:57:16,189.08
order_599,user_2392,2023-09-14 16:39:48,207.2
order_600,user_9362,2023-02-14 21:36:49,190.02
order_601,user_21979,2023-03-20 07:01:01,53.92
order_602,user_4378,2023-12-18 07:45:30,212.07
order_603,user_21608,2023-12-28 19:01:41,108.88
order_604,user_9700,2023-12-28 06:31:41,271.11
order_605,user_10385,2023-02-21 18:19:20,126.52
order_606,user_5230,2023-05-29 11:10:01,287.67
order_607,user_11959,2023-09-28 09:10:38,130.96
order_608,user_306,2023-03-22 11:50:49,256.52
order_609,user_5017,2023-06-05 20:27:39,141.47
order_610,user_3544,2023-01-08 05:10:47,114.18
order_611,user_837,2023-05-09 13:14:41,184.18
order_612,user_39369,2023-12-13 15:52:34,250.59
order_613,user_21568,2023-01-27 21:21:08,165.87
order_614,user_4351,2023-09-29 14:27:18,173.47
order_615,user_41912,2023-12-23 12:57:39,60.59
order_616,user_30644,2023-09-04 09:06:48,234.58
order_617,user_13411,2023-01-28 23:53:04,294.84
order_618,user_37387,2023-05-16 01:24:55,107.16
order_619,user_20763,2023-07-06 23:44:04,268.64
order_620,user_49111,2023-09-28 23:57:03,270.13
order_621,user_31944,2023-04-22 18:31:31,187.54
order_622,user_5628,2023-11-16 14:21:37,185.88
order_623,user_75,2023-01-01 14:26:53,265.75
order_624,user_23511,2023-11-27 13:53:30,52.68
order_625,user_30120,2023-03-31 14:21:49,143.75
order_626,user_14845,2023-06-13 06:23:50,275.51
order_627,user_49388,2023-06-28 17:55:35,83.75
order_628,user_47583,2023-09-28 06:53:47,230.0
order_629,user_5683,2023-06-30 09:24:13,173.25
order_630,user_48523,2023-08-13 07:06:24,101.6
order_631,user_15649,2023-05-31 08:25:25,282.48
order_632,user_44543,2023-12-14 14:34:21,275.43
order_633,user_6797,2023-01-12 06:29:48,106.96
order_634,user_27873,2023-02-01 21:22:59,290.5
order_635,user_3071,2023-08-17 11:07:15,117.14
order_636,user_25479,2023-07-18 13:07:06,285.14
order_637,user_42067,2023-12-16 15:32:49,115.22
order_638,user_49401,2023-04-20 06:36:00,117.97
order_639,user_23790,2023-02-08 22:55:23,211.79
order_640,user_48109,2023-10-22 15:44:51,189.11
order_641,user_48092,2023-12-26 22:25:33,202.56
order_642,user_41569,2023-05-15 00:17:45,117.5
order_643,user_27438,2023-08-07 01:38:55,255.38
order_644,user_11184,2023-08-08 05:06:17,139.09
order_645,user_24710,2023-11-20 05:39:23,209.19
order_646,user_38762,2023-12-08 09:11:53,171.96
order_647,user_27471,2023-04-27 11:59:42,285.76
order_648,user_4605,2023-11-19 11:03:42,260.54
order_649,user_48290,2023-01-12 00:20:05,158.59
order_650,user_42580,2023-09-22 06:33:10,141.19
order_651,user_15273,2023-12-02 01:28:32,269.59
order_652,user_18668,2023-04-17 20:17:58,99.59
order_653,user_38838,2023-11-15 15:15:04,58.79
order_654,user_15497,2023-07-21 08:36:13,227.79
order_655,user_3198,2023-03-31 05:56:41,215.42
order_656,user_31096,2023-10-20 12:00:53,57.48
order_657,user_40487,2023-09-07 00:19:01,276.44
order_658,user_30268,2023-08-30 23:27:42,59.19
order_659,user_19387,2023-01-30 11:22:19,146.3
order_660,user_22258,2023-12-21 19:27:04,168.75
order_661,user_35729,2023-04-30 14:48:10,107.72
order_662,user_47144,2023-01-12 02:05:13,281.65
order_663,user_42279,2023-03-06 05:04:01,160.13
order_664,user_27545,2023-12-21 10:11:55,269.95
order_665,user_1526,2023-09-15 14:57:21,96.64
order_666,user_40571,2023-04-09 04:33:14,130.43
order_667,user_1333,2023-04-18 21:29:48,100.33
order_668,user_9536,2023-01-08 12:50:11,217.54
order_669,user_12548,2023-05-25 14:37:46,198.7
order_670,user_48406,2023-08-25 02:52:37,182.7
order_671,user_24464,2023-10-15 21:10:56,158.53
order_672,user_28319,2023-05-29 07:52:24,187.19
order_673,user_18355,2023-08-09 21:48:52,154.56
order_674,user_23707,2023-06-19 06:15:35,148.05
order_675,user_21168,2023-07-21 13:35:03,55.71
order_676,user_47979,2023-03-01 06:07:20,99.69
order_677,user_48684,2023-09-21 11:12:04,134.6
order_678,user_5354,2023-01-18 09:08:22,238.75
order_679,user_38707,2023-02-14 03:37:34,159.53
order_680,user_12519,2023-01-07 23:09:06,202.27
order_681,user_8596,2023-01-07 08:59:53,236.5
order_682,user_29266,2023-08-29 12:32:58,63.6
order_683,user_37734,2023-05-01 19:21:36,63.44
order_684,user_44862,2023-08-14 14:11:42,212.25
order_685,user_34723,2023-04-01 07:24:27,240.03
order_686,user_18993,2023-08-03 18:36:46,225.72
order_687,user_13455,2023-01-03 19:53:51,60.13
order_688,user_35363,2023-02-05 02:12:10,158.04
order_689,user_32667,2023-04-17 08:54:41,219.41
order_690,user_12016,2023-07-01 01:46:00,93.06
order_691,user_9021,2023-11-23 00:59:53,124.89
order_692,user_14513,2023-05-23 19:01:40,56.3
order_693,user_15996,2023-06-03 03:41:50,227.05
order_694,user_42159,2023-07-24 10:31:38,273.02
order_695,user_21411,2023-11-29 06:39:09,220.62
order_696,user_19585,2023-05-09 23:26:41,245.02
order_697,user_18004,2023-04-12 03:17:33,148.98
order_698,user_5852,2023-11-11 18:41:47,253.3
order_699,user_792,2023-10-23 13:10:05,157.05
order_700,user_6132,2023-02-01 06:32:22,113.0
order_701,user_21218,2023-07-30 10:48:31,89.34
order_702,user_36445,2023-11-26 23:29:54,256.74
order_703,user_1451,2023-09-04 00:12:05,110.13
order_704,user_32514,2023-11-21 14:43:08,279.49
order_705,user_26317,2023-07-22 20:50:09,117.76
order_706,user_19818,2023-12-24 04:28:25,215.89
order_707,user_15634,2023-01-25 12:38:38,245.28
order_708,user_8812,2023-03-02 03:55:45,217.99
order_709,user_31463,2023-03-05 07:13:55,257.21
order_710,user_1600,2023-12-14 14:21:39,192.75
order_711,user_47733,2023-06-10 09:21:25,268.15
order_712,user_43141,2023-06-03 18:58:27,182.53
order_713,user_26924,2023-02-07 13:05:38,75.27
order_714,user_38584,2023-03-08 08:57:50,116.56
order_715,user_15391,2023-01-27 03:16:37,79.59
order_716,user_37694,2023-11-20 19:05:38,136.96
order_717,user_36068,2023-05-22 03:16:38,182.41
order_718,user_23218,2023-05-29 06:24:06,183.43
order_719,user_5275,2023-02-16 07:06:18,108.63
order_720,user_40991,2023-04-09 04:09:09,219.51
order_721,user_3312,2023-03-03 16:11:12,194.02
order_722,user_38520,2023-07-26 17:29:13,173.96
order_723,user_45186,2023-11-10 15:28:40,105.3
order_724,user_31640,2023-02-13 18:29:09,271.87
order_725,user_29731,2023-03-30 16:27:10,186.81
order_726,user_21590,2023-02-04 17:34:18,164.17
order_727,user_46810,2023-03-24 15:40:13,92.31
order_728,user_27538,2023-02-24 22:27:13,248.52
order_729,user_42335,2023-05-28 06:11:18,236.58
order_730,user_24147,2023-09-17 07:51:45,249.6
order_731,user_6146,2023-08-05 11:01:32,88.61
order_732,user_41581,2023-09-27 09:24:23,136.25
order_733,user_7995,2023-01-18 13:39:55,212.63
order_734,user_49503,2023-09-17 01:09:58,130.06
order_735,user_19098,2023-11-17 12:29:05,275.92
order_736,user_18622,2023-09-29 01:53:21,154.41
order_737,user_47778,2023-07-05 10:57:28,194.72
order_738,user_34743,2023-11-11 17:34:32,244.72
order_739,user_22521,2023-03-01 01:18:31,219.06
order_740,user_3268,2023-05-14 19:56:58,112.7
order_741,user_32865,2023-10-11 15:53:31,101.05
order_742,user_721,2023-12-01 21:00:50,298.84
order_743,user_24418,2023-11-23 15:18:55,80.84
order_744,user_32820,2023-10-28 17:32:21,206.86
order_745,user_16066,2023-07-23 22:58:40,99.91
order_746,user_29248,2023-05-09 15:03:58,123.26
order_747,user_14474,2023-04-30 00:28:01,219.42
order_748,user_23492,2023-06-04 09:39:29,228.95
order_749,user_34749,2023-02-07 17:35:16,289.87
order_750,user_45784,2023-10-17 13:57:00,69.56
order_751,user_28802,2023-09-27 05:36:10,119.32
order_752,user_23169,2023-08-29 00:23:57,230.26
order_753,user_3196,2023-01-07 13:38:38,285.18
order_754,user_25432,2023-05-30 20:25:11,151.89
order_755,user_15424,2023-11-09 00:42:58,100.9
order_756,user_15383,2023-02-07 02:22:59,182.01
order_757,user_26016,2023-01-16 16:30:19,192.46
order_758,user_27574,2023-05-30 22:05:43,162.34
order_759,user_23532,2023-07-12 14:28:14,141.64
order_760,user_44778,2023-09-16 20:27:50,122.33
order_761,user_21731,2023-09-19 13:50:30,188.64
order_762,user_49321,2023-11-22 23:31:35,297.05
order_763,user_4500,2023-05-24 16:40:16,254.9
order_764,user_16767,2023-06-08 06:41:47,138.03
order_765,user_37256,2023-05-21 09:33:16,55.62
order_766,user_35519,2023-02-05 09:09:05,252.55
order_767,user_44938,2023-04-24 08:48:02,86.86
order_768,user_12785,2023-09-16 13:45:50,238.07
order_769,user_19886,2023-11-04 04:23:01,143.82
order_770,user_4131,2023-01-11 18:01:48,196.49
order_771,user_28643,2023-10-28 10:16:11,252.93
order_772,user_41137,2023-11-04 16:26:57,63.52
order_773,user_38886,2023-07-03 22:02:55,233.93
order_774,user_44542,2023-05-10 01:46:58,188.53
order_775,user_20275,2023-04-17 04:34:00,267.89
order_776,user_26480,2023-10-25 04:31:44,288.05
order_777,user_49050,2023-04-17 08:46:15,288.54
order_778,user_21465,2023-01-22 20:55:19,289.44
order_779,user_21172,2023-06-12 21:36:44,139.73
order_780,user_43087,2023-04-04 12:02:29,143.32
order_781,user_42854,2023-01-01 13:25:17,228.68
order_782,user_12905,2023-02-05 03:14:56,261.68
order_783,user_8735,2023-08-25 01:37:21,248.13
order_784,user_33607,2023-05-29 22:09:12,267.65
order_785,user_39494,2023-11-06 17:04:49,258.07
order_786,user_480,2023-08-22 02:16:01,102.55
order_787,user_20465,2023-09-07 01:24:05,270.51
order_788,user_42144,2023-01-31 08:11:16,174.23
order_789,user_22499,2023-04-20 08:07:08,231.43
order_790,user_46472,2023-11-06 17:10:13,293.53
order_791,user_25399,2023-05-01 13:51:53,266.72
order_792,user_38494,2023-04-01 09:34:56,153.34
order_793,user_49254,2023-03-09 11:38:38,217.16
order_794,user_10613,2023-07-31 16:31:42,232.51
order_795,user_22198,2023-08-05 02:32:56,194.76
order_796,user_24326,2023-06-23 06:56:36,191.16
order_797,user_21690,2023-02-01 12:09:53,216.19
order_798,user_13481,2023-07-02 17:05:11,260.42
order_799,user_3415,2023-10-12 15:01:11,211.22
order_800,user_27730,2023-04-07 04:53:17,70.01
order_801,user_29850,2023-06-26 02:47:17,160.24
order_802,user_34236,2023-03-04 01:09:55,280.15
order_803,user_43337,2023-12-04 00:39:08,148.04
order_804,user_16420,2023-03-04 21:02:58,113.28
order_805,user_32837,2023-01-08 16:30:32,193.45
order_806,user_49086,2023-01-21 23:45:36,61.12
order_807,user_44052,2023-10-31 17:11:26,199.18
order_808,user_14218,2023-02-14 11:24:16,93.54
order_809,user_18369,2023-01-31 16:13:29,233.05
order_810,user_4861,2023-03-01 10:15:37,270.93
order_811,user_27315,2023-05-14 04:34:37,197.1
order_812,user_45705,2023-11-23 05:32:53,140.36
order_813,user_35863,2023-07-06 19:03:45,68.76
order_814,user_4727,2023-05-09 12:36:13,224.62
order_815,user_48699,2023-11-16 02:52:22,174.22
order_816,user_38464,2023-08-28 13:21:51,107.36
order_817,user_29469,2023-09-16 04:42:06,244.85
order_818,user_36944,2023-07-09 16:22:46,248.87
order_819,user_36208,2023-07-23 15:59:02,226.62
order_820,user_39538,2023-11-20 06:17:16,211.15
order_821,user_31343,2023-05-20 14:03:55,278.44
order_822,user_380,2023-12-05 21:06:12,129.89
order_823,user_3606,2023-04-10 08:15:50,79.22
order_824,user_9414,2023-12-14 22:34:02,121.41
order_825,user_48841,2023-01-09 22:23:02,266.96
order_826,user_38152,2023-11-29 07:54:06,81.87
order_827,user_26332,2023-11-11 01:55:34,86.87
order_828,user_8192,2023-02-05 07:19:11,268.43
order_829,user_39709,2023-03-08 09:30:27,50.51
order_830,user_2686,2023-07-01 03:50:03,66.94
order_831,user_29061,2023-03-17 21:12:59,144.68
order_832,user_47845,2023-01-24 19:55:45,137.92
order_833,user_29267,2023-08-02 22:33:38,273.72
order_834,user_34098,2023-09-10 05:43:51,118.03
order_835,user_10523,2023-12-04 10:39:35,156.77
order_836,user_49107,2023-11-14 08:44:34,102.3
order_837,user_12208,2023-11-27 18:46:56,163.5
order_838,user_6088,2023-06-29 08:39:03,180.49
order_839,user_27637,2023-05-06 10:06:48,154.39
order_840,user_48077,2023-03-04 08:27:43,60.19
order_841,user_30771,2023-11-03 08:20:20,153.76
order_842,user_41582,2023-12-14 05:29:55,123.26
order_843,user_36292,2023-01-20 22:11:43,73.47
order_844,user_17450,2023-04-01 09:42:17,190.5
order_845,user_17931,2023-11-28 15:06:11,133.21
order_846,user_5688,2023-08-22 22:35:08,145.79
order_847,user_27389,2023-03-23 07:54:27,279.79
order_848,user_4126,2023-10-08 08:46:42,253.62
order_849,user_45917,2023-08-06 07:27:51,88.67
order_850,user_35700,2023-07-06 15:04:35,100.61
order_851,user_24389,2023-07-23 09:49:24,165.09
order_852,user_39558,2023-12-18 07:06:58,163.5
order_853,user_3444,2023-04-08 00:55:36,279.04
order_854,user_30225,2023-09-21 21:31:59,70.24
order_855,user_47039,2023-04-17 19:48:46,171.83
order_856,user_5819,2023-07-21 13:05:44,190.6
order_857,user_49811,2023-04-25 15:29:58,55.6
order_858,user_17832,2023-03-28 14:54:02,283.61
order_859,user_39491,2023-06-02 19:13:14,222.48
order_860,user_43820,2023-10-17 06:51:33,64.24
order_861,user_48192,2023-02-17 03:21:54,232.88
order_862,user_410,2023-10-27 14:05:52,97.78
order_863,user_8711,2023-01-31 11:13:03,221.23
order_864,user_49312,2023-04-30 03:48:17,213.21
order_865,user_28773,2023-06-06 12:56:43,145.61
order_866,user_22981,2023-06-05 03:43:25,51.66
order_867,user_21706,2023-08-08 17:44:46,255.26
order_868,user_31116,2023-02-17 02:27:15,200.41
order_869,user_35833,2023-08-06 21:23:59,62.12
order_870,user_10616,2023-07-09 10:06:22,257.2
order_871,user_11918,2023-06-10 02:13:29,118.11
order_872,user_39729,2023-11-22 01:49:47,197.26
order_873,user_16629,2023-11-27 01:33:33,215.87
order_874,user_9089,2023-04-16 03:01:07,117.78
order_875,user_11443,2023-03-22 22:42:16,238.48
order_876,user_49560,2023-10-16 10:30:12,216.51
order_877,user_9818,2023-07-06 09:10:23,254.97
order_878,user_32698,2023-10-01 13:13:22,184.05
order_879,user_34021,2023-05-12 20:21:01,191.4
order_880,user_16842,2023-04-07 13:57:15,189.85
order_881,user_19347,2023-04-27 03:55:33,67.48
order_882,user_36851,2023-12-26 18:34:50,71.36
order_883,user_5317,2023-11-24 12:56:18,289.1
order_884,user_45591,2023-11-21 03:03:01,164.53
order_885,user_38778,2023-06-10 08:44:45,274.99
order_886,user_44776,2023-02-21 19:51:13,215.08
order_887,user_15816,2023-09-22 20:52:41,298.95
order_888,user_34830,2023-08-21 23:16:26,263.13
order_889,user_23785,2023-10-28 02:24:00,171.27
order_890,user_42752,2023-10-09 16:54:11,259.95
order_891,user_43517,2023-07-27 12:53:47,201.78
order_892,user_16519,2023-06-03 18:14:27,134.07
order_893,user_4685,2023-08-15 21:01:58,189.28
order_894,user_19976,2023-04-03 21:50:50,175.26
order_895,user_26764,2023-02-10 22:18:45,263.63
order_896,user_37074,2023-04-16 19:19:52,292.92
order_897,user_42544,2023-06-19 13:06:15,264.69
order_898,user_49722,2023-09-23 08:00:35,127.41
order_899,user_4647,2023-11-01 00:37:29,148.31
order_900,user_37836,2023-03-19 19:32:18,182.65
order_901,user_29486,2023-08-19 17:25:47,74.01
order_902,user_30763,2023-09-26 21:18:44,84.06
order_903,user_39453,2023-12-01 04:20:53,257.52
order_904,user_4606,2023-01-21 14:47:47,212.49
order_905,user_3539,2023-04-06 12:25:17,243.04
order_906,user_31512,2023-04-28 06:19:03,209.79
order_907,user_43393,2023-06-27 13:43:23,97.11
order_908,user_35009,2023-07-10 07:56:41,86.31
order_909,user_40888,2023-01-04 06:49:21,136.4
order_910,user_42587,2023-12-08 18:23:05,115.17
order_911,user_211,2023-10-11 07:09:16,245.29
order_912,user_24970,2023-12-03 06:15:18,123.77
order_913,user_35645,2023-02-25 20:26:27,71.09
order_914,user_25516,2023-06-11 12:35:39,295.92
order_915,user_56,2023-09-24 16:59:02,227.9
order_916,user_30122,2023-05-24 16:48:03,275.78
order_917,user_29926,2023-04-12 00:50:42,88.19
order_918,user_31258,2023-11-04 23:32:30,200.87
order_919,user_46454,2023-08-24 12:36:10,100.73
order_920,user_31020,2023-08-14 05:43:53,204.89
order_921,user_2304,2023-03-10 21:09:19,163.62
order_922,user_17007,2023-11-25 09:37:44,117.85
order_923,user_18811,2023-09-26 15:35:58,130.24
order_924,user_16275,2023-12-12 21:20:16,168.81
order_925,user_45510,2023-01-08 07:38:40,247.83
order_926,user_14943,2023-01-28 06:07:47,100.94
order_927,user_21160,2023-12-03 13:32:19,220.3
order_928,user_48983,2023-11-03 15:27:03,109.61
order_929,user_26831,2023-12-07 05:29:57,98.34
order_930,user_4714,2023-09-23 20:40:15,114.41
order_931,user_24979,2023-06-29 23:12:33,292.51
order_932,user_37948,2023-08-27 09:27:48,281.08
order_933,user_15431,2023-02-03 06:15:19,64.02
order_934,user_34653,2023-11-18 22:54:20,84.8
order_935,user_37935,2023-08-31 08:36:09,133.51
order_936,user_13525,2023-01-05 04:29:13,125.87
order_937,user_37171,2023-12-19 06:14:26,137.88
order_938,user_31199,2023-06-17 07:35:21,89.68
order_939,user_2249,2023-05-17 19:49:28,68.67
order_940,user_31622,2023-11-19 11:23:13,214.23
order_941,user_26889,2023-07-24 11:03:42,198.72
order_942,user_46090,2023-08-17 22:58:30,97.15
order_943,user_12326,2023-05-26 17:18:40,104.02
order_944,user_41547,2023-04-27 11:11:07,84.32
order_945,user_25637,2023-07-16 08:26:06,103.64
order_946,user_44499,2023-03-19 16:32:19,99.58
order_947,user_13111,2023-04-25 22:56:46,227.42
order_948,user_20305,2023-10-02 02:00:59,198.83
order_949,user_2563,2023-09-29 00:22:53,288.06
